"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-29 06:26:30,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,849 MiB,271 MiB,838 MiB,267 MiB,160 MiB,144 MiB,18.2 MiB
2026-07-29 06:26:45,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,804 MiB,231 MiB,799 MiB,234 MiB,159 MiB,130 MiB,18.2 MiB
2026-07-29 06:27:00,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,804 MiB,248 MiB,818 MiB,251 MiB,162 MiB,140 MiB,18.3 MiB
2026-07-29 06:27:15,9.95 MiB,7.48 MiB,1.71 MiB,27.6 MiB,834 MiB,265 MiB,835 MiB,251 MiB,155 MiB,146 MiB,18.3 MiB
2026-07-29 06:27:30,10 MiB,7.48 MiB,1.71 MiB,27.6 MiB,855 MiB,265 MiB,859 MiB,254 MiB,151 MiB,131 MiB,18.3 MiB
2026-07-29 06:27:45,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,878 MiB,260 MiB,875 MiB,254 MiB,137 MiB,125 MiB,18.3 MiB
2026-07-29 06:28:00,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,899 MiB,253 MiB,875 MiB,241 MiB,137 MiB,106 MiB,18.3 MiB
2026-07-29 06:28:15,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,920 MiB,247 MiB,860 MiB,241 MiB,119 MiB,92.2 MiB,18.3 MiB
2026-07-29 06:28:30,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,881 MiB,231 MiB,877 MiB,222 MiB,112 MiB,99.4 MiB,18.4 MiB
2026-07-29 06:28:45,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,901 MiB,250 MiB,877 MiB,246 MiB,126 MiB,107 MiB,18.4 MiB
2026-07-29 06:29:00,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,901 MiB,244 MiB,902 MiB,239 MiB,106 MiB,94.4 MiB,18.4 MiB
2026-07-29 06:29:15,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,916 MiB,243 MiB,912 MiB,239 MiB,94.2 MiB,94.4 MiB,18.4 MiB
2026-07-29 06:29:30,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,952 MiB,243 MiB,959 MiB,237 MiB,94.2 MiB,79.1 MiB,18.4 MiB
2026-07-29 06:29:45,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,931 MiB,222 MiB,959 MiB,215 MiB,44.8 MiB,32.8 MiB,18.4 MiB
2026-07-29 06:30:00,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,965 MiB,225 MiB,955 MiB,218 MiB,59.6 MiB,32.8 MiB,18.5 MiB
2026-07-29 06:30:15,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,992 MiB,207 MiB,987 MiB,216 MiB,53.9 MiB,46.2 MiB,18.5 MiB
2026-07-29 06:30:30,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.00 GiB,210 MiB,1022 MiB,216 MiB,53.9 MiB,43.4 MiB,18.5 MiB
2026-07-29 06:30:45,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.00 GiB,172 MiB,1.03 GiB,196 MiB,49.0 MiB,35.7 MiB,18.5 MiB
2026-07-29 06:31:00,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.01 GiB,190 MiB,1.03 GiB,196 MiB,32.4 MiB,60.7 MiB,18.5 MiB
2026-07-29 06:31:15,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.01 GiB,190 MiB,1.01 GiB,164 MiB,39.9 MiB,60.7 MiB,18.6 MiB
2026-07-29 06:31:30,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.05 GiB,159 MiB,1.04 GiB,135 MiB,48.2 MiB,19.3 MiB,18.6 MiB
2026-07-29 06:31:45,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.09 GiB,142 MiB,1.10 GiB,111 MiB,64.9 MiB,45.6 MiB,18.6 MiB
2026-07-29 06:32:00,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.05 GiB,90.8 MiB,1.10 GiB,83.3 MiB,84.7 MiB,45.6 MiB,18.6 MiB
2026-07-29 06:32:15,10.1 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.05 GiB,89.9 MiB,1.07 GiB,84.2 MiB,84.7 MiB,81.4 MiB,18.6 MiB
2026-07-29 06:32:30,10.3 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.13 GiB,44.1 MiB,1.07 GiB,18.7 MiB,107 MiB,97.7 MiB,18.6 MiB
2026-07-29 06:32:45,10.3 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.09 GiB,44.1 MiB,1.08 GiB,18.7 MiB,121 MiB,97.7 MiB,18.6 MiB
2026-07-29 06:33:00,10.3 MiB,7.48 MiB,1.71 MiB,27.6 MiB,1.11 GiB,15.9 MiB,1.10 GiB,30.3 MiB,148 MiB,132 MiB,18.7 MiB
2026-07-29 06:33:15,10.3 MiB,6.95 MiB,1.34 MiB,25.2 MiB,973 MiB,8.10 MiB,979 MiB,25.9 MiB,148 MiB,109 MiB,8.17 MiB
2026-07-29 06:33:30,10.3 MiB,5.78 MiB,1.45 MiB,25.2 MiB,1001 MiB,47.8 MiB,1009 MiB,49.1 MiB,115 MiB,129 MiB,8.18 MiB
2026-07-29 06:33:45,10.3 MiB,5.78 MiB,1.45 MiB,25.2 MiB,980 MiB,87.5 MiB,985 MiB,84.0 MiB,130 MiB,149 MiB,8.38 MiB
2026-07-29 06:34:00,10.3 MiB,5.88 MiB,1.45 MiB,25.2 MiB,996 MiB,87.5 MiB,1018 MiB,113 MiB,159 MiB,167 MiB,8.39 MiB
2026-07-29 06:34:15,10.3 MiB,5.88 MiB,1.45 MiB,25.0 MiB,996 MiB,139 MiB,1018 MiB,113 MiB,159 MiB,167 MiB,8.39 MiB
